geonameid,lat,lon,country_code,name_en,name_zh,population,is_city
1469706,34.12583,70.70778,AF,Markaz-e Woluswalī-ye Āchīn,,15098,0
1474140,34.99015,70.91302,AF,Māṉōgay,,0,1
1476203,32.97704,69.37308,AF,Stêr Giyān,,0,1
8534261,33.17568,68.73045,AF,Sharan,,2200,1
8534687,33.67067,69.32983,AF,Salām Khēl,,0,1
12572007,31.54576,62.73484,AF,Mazad,,4000,0
3575940,17.08684,-61.7093,AG,Willikies,威利基斯,1270,0
3575952,17.09192,-61.77132,AG,Vernons,,564,0
3575956,17.02687,-61.87618,AG,Urlings,,738,0
3575962,17.11327,-61.80808,AG,Tomlinson,,808,0
3575975,17.05037,-61.80091,AG,Swetes,斯威茨,1837,0
3576004,17.08809,-61.80281,AG,Sea View Farm,,792,0
3576020,17.11861,-61.827,AG,Saint Johnston Village,,515,0
3576022,17.12096,-61.84329,AG,Saint John’s,圣约翰,51737,1
3576050,17.11337,-61.81962,AG,Potters Village,,1433,0
3576057,17.11667,-61.8,AG,Piggotts,皮戈茨,1878,1
3576074,17.09682,-61.77046,AG,Parham,帕勒姆,969,1
3576075,17.08493,-61.75445,AG,Pares,,575,0
3576085,17.01682,-61.83579,AG,Old Road,旧罗德,623,0
3576094,17.14575,-61.81344,AG,New Winthorpes,,1266,0
3576144,17.04141,-61.79052,AG,Liberta,利伯塔,2560,0
3576160,17.07779,-61.86582,AG,Jennings,,609,0
3576184,17.094,-61.81403,AG,Herberts,,741,0
3576214,17.10579,-61.84737,AG,Grays Hill,,542,0
3576236,17.04791,-61.70332,AG,Freetown,,623,0
3576238,17.07917,-61.7857,AG,Freemans,,860,0
3576260,17.02741,-61.78136,AG,Falmouth,,619,1
3576264,17.01637,-61.7674,AG,English Harbour Town,,778,0
3576290,17.16569,-61.82367,AG,Crosbies,,788,0
3576311,17.6394,-61.82437,AG,Codrington,科德灵顿,1325,1
3576338,17.16225,-61.8178,AG,Cedar Grove,锡达格罗夫,789,0
3576344,17.13226,-61.80356,AG,Carlisle,,831,0
3576353,17.07221,-61.81337,AG,Buckleys,,801,0
3576361,17.06565,-61.87466,AG,Bolands,博兰斯,1657,1
3576378,17.06807,-61.83604,AG,Bendals,,973,0
3576386,17.14227,-61.80788,AG,Barnes Hill,,537,0
3576397,17.06671,-61.79303,AG,All Saints,奥尔赛因茨,2526,0
6695166,17.06622,-61.88646,AG,Jolly Harbour,乔利港,855,0
13442096,17.0847,-61.82318,AG,Saint Clare,,898,0
13561025,17.08837,-61.81752,AG,Sugar Factory,,1051,0
13561026,17.10929,-61.86328,AG,Jacks Hill,,1151,0
13590582,17.0234,-61.76928,AG,St. Paul Parish,,8128,1
13590583,17.62403,-61.77651,AG,Barbuda Parish,,1634,0
13590584,17.11692,-61.79561,AG,St. George Parish,,8055,0
13590585,17.08487,-61.71223,AG,St. Peter Parish,,5325,0
13590586,17.07223,-61.87441,AG,St. Mary Parish,,7341,0
13590587,17.05426,-61.72716,AG,St. Philip Parish,,3347,0
3573364,18.17191,-63.14941,AI,West End Village,,0,1
3573374,18.21704,-63.05783,AI,The Valley,瓦利,2035,1
3573375,18.20799,-63.04178,AI,The Quarter,,0,1
3573378,18.215,-63.02238,AI,Farrington,,0,1
3573380,18.22026,-63.04607,AI,Stoney Ground,,0,1
3573385,18.19201,-63.08779,AI,South Hill Village,,0,1
3573407,18.20118,-63.08998,AI,Sandy Ground Village,,274,1
3573418,18.22919,-63.04401,AI,North Side,,0,1
3573420,18.20542,-63.07847,AI,North Hill Village,,0,1
3573456,18.25601,-63.0102,AI,Island Harbour,,0,1
3573466,18.19939,-63.0665,AI,George Hill,,0,1
3573473,18.23333,-63,AI,East End Village,,671,1
3573496,18.17648,-63.09375,AI,Blowing Point Village,,942,1
11205445,18.22104,-63.01329,AI,Sandy Hill,,636,1
363200,39.72833,20.05444,AL,Xarrë,,4263,0
363243,39.87534,20.00477,AL,Sarandë,萨兰达,22613,1
363285,39.91028,20.09222,AL,Mesopotam,,2786,0
363288,39.73278,20.19528,AL,Markat,,1859,0
363298,39.78917,20.12194,AL,Livadhja,,0,0
363320,39.65889,20.18139,AL,Konispol,科尼斯波尔,1349,0
363341,39.90778,20.35833,AL,Kakavijë,,0,0
363345,39.7025,20.25972,AL,Janjar,,595,0
363363,39.90639,20.05833,AL,Finiq,,1333,0
363380,39.83611,20.16861,AL,Dhivër,,0,0
363383,39.95111,20.09778,AL,Delvinë,,6166,1
363409,39.85861,20.07917,AL,Aliko,,0,0
781061,40.89139,20.68139,AL,Buçimas,,0,0
781093,40.67778,20.28694,AL,Zhepë,,779,0
781104,40.58639,20.08722,AL,Zgërbonjë,,669,0
781110,41.50222,20.36056,AL,Zerqan,,4111,0
781127,40.98083,20.28083,AL,Zavalinë,,0,0
781132,42.05056,20.5525,AL,Zapod,,0,0
781139,41.87611,20.32,AL,Zall-Reç,,681,0
781144,41.80667,20.33611,AL,Zall-Dardhë,,1051,0
781158,41.45472,20.02556,AL,Xibër-Murrizë,,0,0
781176,40.79694,20.77694,AL,Vreshtas,,0,0
781182,40.63306,20.58889,AL,Voskopojë,,0,0
781185,40.61194,20.69028,AL,Voskop,,0,0
781196,40.67667,20.00861,AL,Vodicë,,570,0
781212,40.525,20.5825,AL,Vithkuq,,0,0
781213,40.20472,20.25944,AL,Vithkuq,,0,0
781250,40.62889,20.05389,AL,Vërtop,,4919,0
781260,40.00667,20.00889,AL,Vergo,,0,0
781269,40.50722,20.13472,AL,Vendresha e Vogël,,118,0
781280,40.95472,20.46222,AL,Velçan,,0,0
781326,41.90833,20.34694,AL,Ujmisht,,1136,0
781335,40.96333,20.63917,AL,Udënisht,,0,0
781343,40.83417,20.11194,AL,Tunjë,,0,0
781376,41.02472,20.07833,AL,Tregan,,0,0
781379,41.41111,20.53556,AL,Trebisht-Muçinë,,0,0
781382,40.91333,20.55306,AL,Trebinjë,,0,0
781405,40.37722,20.21333,AL,Topojan,,0,0
781414,40.69667,20.10194,AL,Tomor i Madh,,793,0
781415,41.69083,20.42167,AL,Tomin,,0,0
781443,40.29583,20.01917,AL,Tepelenë,台佩莱纳,11955,1
781468,41.99222,20.34417,AL,Surroj,,0,0
781472,40.88472,20.09944,AL,Sult,,0,0
781481,40.37528,20.15472,AL,Sukë,,0,0
781487,41.57694,20.05139,AL,Suç,,0,0
781506,41.00528,20.42306,AL,Stravaj,,2427,0
781521,41.33722,20.47,AL,Steblevë,,0,0
781563,41.80111,20.40833,AL,Sllovë,,0,0
781578,40.10722,20.36639,AL,Skore,,0,0
781580,40.77611,20.24056,AL,Skënderbegas,,0,0
781599,41.0975,20.14833,AL,Shushicë,,8731,0
781601,41.53,20.42361,AL,Shupenzë,,5503,0
781621,42.04056,20.43417,AL,Shtiqën,,0,0
781664,41.98,20.60583,AL,Shishtavec,,0,0
781667,41.05194,20.05333,AL,Shirgjan,,0,0
781690,41.92611,20.18833,AL,Shëngjin,,0,0
781699,42.10417,20.23833,AL,Shënmëri,,0,0
781740,41.6275,20.27917,AL,Selishtë,,0,0
781763,40.10528,20.22944,AL,Saraqinishtë,,0,0
781778,41.68361,20.01917,AL,Rukaj,,0,0
781795,41.09028,20.57639,AL,Rajcë,,8421,0
781798,40.73278,20.03944,AL,Roshnik Qender,,2513,0
781809,41.86611,20.02583,AL,Reps,,900,0
781862,41.08389,20.43806,AL,Qukës-Skënderbe,,0,0
781863,41.09333,20.44778,AL,Qukës-Shkumbin,,650,0
781877,40.1175,20.19972,AL,Qestorat,,0,0
781886,40.76333,20.00972,AL,Qereshnik,,1105,0
781903,42.09333,20.09056,AL,Qafëmal,,1548,0
781919,41.06667,20.53528,AL,Përrenjas-Fshat,,4015,0
781920,41.07306,20.54889,AL,Përrenjas,,5847,0
781924,40.98611,20.5025,AL,Proptisht,,0,0
781927,40.69417,20.94028,AL,Progër,,0,0
781951,40.48833,20.37333,AL,Potom,,897,0
781962,40.94194,20.29861,AL,Poroçan,,0,0
781974,41.13333,20.25833,AL,Polis-Gostimë,,0,0
781979,40.61222,20.09806,AL,Poliçan,,4318,0
781986,40.72583,20.8375,AL,Pojan,,0,0
781988,40.9025,20.6525,AL,Pogradec,波格拉德茨,46070,1
782035,40.88111,20.18278,AL,Pishaj,,4906,0
782037,40.785,20.70611,AL,Pirg,,0,0
782048,40.19944,20.40611,AL,Gjinkar,,3243,0
782049,40.20944,20.41833,AL,Petran,,0,0
782061,41.685,20.42858,AL,Peshkopi,佩什科比,14710,1
782070,40.23361,20.35167,AL,Përmet,佩尔梅特,7980,1
782117,41.43083,20.45556,AL,Ostreni i Math,,0,0
782131,41.83333,20.08333,AL,Orosh,,0,0
782140,41.28472,20.21194,AL,Orenjë,,0,0
782155,40.13333,20.16667,AL,Odrie,,0,0
782163,40.76139,20.69833,AL,Novoselë,,0,0
782169,40.16667,20.04833,AL,Picar,,0,0
782248,40.92694,20.00361,AL,Mollas,,0,0
782250,40.42556,20.67444,AL,Mollas,,0,0
782253,40.56028,20.74028,AL,Mollaj,,0,0
782270,40.50917,20.92833,AL,Miras,,0,0
782321,41.65417,20.46528,AL,Melan,,0,0
782335,40.62917,20.06667,AL,Mbrakull,,706,0
782337,40.60333,20.80306,AL,Mborje,,3850,0
782355,41.4,20.2,AL,Martanesh,,0,0
782372,41.58889,20.48306,AL,Maqellarë,,0,0
782393,40.70583,20.69972,AL,Maliq,,3735,0
782399,40.61194,20.03278,AL,Malinat,,743,0
782423,41.68861,20.11028,AL,Macukull,,0,0
782443,41.28917,20.32361,AL,Lunik,,0,0
782464,42.34139,20.10861,AL,Llugaj,,0,0
782498,41.6275,20.08528,AL,Lis,,0,0
782500,40.78667,20.90222,AL,Liqenas,,0,0
782519,41.17944,20.315,AL,Librazhd,利布拉什德,23312,1
782522,40.70444,20.70861,AL,Libonik,,0,0
782523,40.03111,20.26306,AL,Libohovë,利博霍瓦,3651,0
782535,40.15139,20.59722,AL,Leskovik,,939,0
782544,40.53694,20.31333,AL,Leshnjë,,496,0
782560,40.76667,20.39139,AL,Lenias,,0,0
782576,40.60222,20.5125,AL,Lekas,,0,0
782582,40.04667,20.1475,AL,Lazarat,,0,0
782611,41.20083,20.15222,AL,Labinot-Mal,,0,0
782612,41.14056,20.14611,AL,Labinot-Fushë,,0,0
782622,40.78889,20.18889,AL,Kushovë,,0,0
782632,41.77972,20.08361,AL,Kurbnesh,,1429,0
782658,40.86778,20.36361,AL,Kukur,,0,0
782661,42.07694,20.42194,AL,Kukës,,36125,1
782672,41.81194,20.05889,AL,Kthella e Epërme,,0,0
782685,42.19694,20.41333,AL,Krumë,,4814,1
782707,41.42278,20.205,AL,Krastë,,1540,0
782756,40.61861,20.78083,AL,Korçë,科尔察,58259,1
782771,42.07806,20.34194,AL,Kolsh,,0,0
782791,40.80556,20.25111,AL,Kodovjat,,0,0
782806,41.50694,20.08667,AL,Klos,,7873,0
782807,40.94611,20.00972,AL,Klos,,3262,0
782843,40.31306,20.18944,AL,Këlcyrë,,4900,0
782856,41.72944,20.37722,AL,Kastriot,,0,0
782868,40.12167,20.0275,AL,Kardhiq,,0,0
782876,40.63611,20.12056,AL,Kapinovë,,575,0
782906,41.83889,20.36667,AL,Kalis,,0,0
782953,42.1875,20.0025,AL,Iballë,,1129,0
782963,41.15667,20.39722,AL,Hotolisht,,5706,0
782980,40.60833,20.91417,AL,Hoçisht,,4461,0
783059,40.86972,20.18444,AL,Gramsh,格拉姆什,11556,1
783086,41.14556,20.24,AL,Gostimë,,0,0
783111,42.2475,20.38028,AL,Golaj,,0,0
783135,41.53444,20.45,AL,Gjorica e Sipërme,,0,0
783148,40.07583,20.13889,AL,Gjirokastër,吉诺卡斯特,23437,1
783156,41.0225,20.18889,AL,Gjinar,,0,0
783158,42.11806,20.43583,AL,Gjinaj,,0,0
783163,41.04306,20.02972,AL,Gjergjan,,0,0
783170,41.93778,20.01111,AL,Gjegjan,,0,0
783205,41.67972,20.33139,AL,Fushë-Muhurr,,0,0
783207,41.80611,20.23194,AL,Fushë-Lurë,,0,0
783210,41.76056,20.34111,AL,Fushë-Çidhnë,,0,0
783212,41.52194,20.28222,AL,Fushë-Bulqizë,,0,0
783214,42.06222,20.01667,AL,Fushë-Arrëz,,2438,0
783231,40.36889,20.42444,AL,Frashër,,0,0
783247,42.26056,20.01694,AL,Fierzë,,0,0
783254,42.16694,20.35083,AL,Fajzë,,0,0
783259,40.33778,20.67889,AL,Ersekë,爱尔塞克,7890,1
783263,41.11138,20.08224,AL,Elbasan,,100903,1
783300,40.58333,20.79222,AL,Drenovë,,0,0
783343,40.65139,20.81361,AL,Dishnicë,,0,0
783370,41.67361,20.05833,AL,Derjan,,0,0
783384,40.62917,20.25111,AL,Gjerbës,,813,0
783408,40.50417,20.22722,AL,Çorovodë,乔罗沃达,3918,1
783412,40.4175,20.55028,AL,Çlirim,,0,0
783446,40.85139,20.725,AL,Cerava,,0,0
783450,40.42056,20.26056,AL,Çepan,,0,0
783461,40.11806,20.54083,AL,Çarshovë,,0,0
783469,41.87833,20.50472,AL,Kokaj,,0,0
783479,40.445,20.00472,AL,Buz,,0,0
783489,41.87861,20.42194,AL,Bushtricë,,0,0
783493,41.61028,20.00889,AL,Burrel,布雷利,7928,1
783508,41.49167,20.22194,AL,Bulqizë,布尔奇察,26826,1
783519,42.32639,20.07639,AL,Bujan,,2550,0
783560,41.105,20.0225,AL,Bradashesh,,0,0
783590,41.86139,20,AL,Blinisht,,0,0
783593,42.16056,20.19194,AL,Blerim,,0,0
783606,40.6275,20.99,AL,Bilisht,比利什特,7287,0
783611,41.99472,20.4125,AL,Bicaj,,0,0
783629,40.84583,20.65722,AL,Dardhas,,0,0
783669,40.27778,20.61833,AL,Barmash,,0,0
783695,40.41667,20.13444,AL,Ballaban,,0,0
783731,40.50111,20.83972,AL,Arrëz,,600,0
783734,41.91306,20.28833,AL,Arrën,,0,0
783739,41.73583,20.32417,AL,Arras,,3055,0
829569,42.31,20.20278,AL,Bytyç,,0,0
832209,41.19694,20.33556,AL,Librazhd-Qendër,,12691,0
834294,41.19639,20.05972,AL,Funarë,,0,0
865040,40.96889,20.00972,AL,Lumas,,837,0
865079,40.71806,20.43806,AL,Moglicë,,0,0
865098,40.57111,20.15,AL,Bogovë,,1098,0
865107,40.62333,20.07389,AL,Çepan,,740,0
865202,40.27917,20.2725,AL,Piskovë,,0,0
2525810,39.99222,19.91389,AL,Lukovë,,0,0
2595331,39.76889,19.99972,AL,Ksamil,,2994,0
3183625,40.70917,19.64972,AL,Zharrëz,,5236,0
3183646,41.70778,19.68917,AL,Zejmen,,0,0
3183653,41.38944,19.8275,AL,Zall-Herr,,9389,0
3183658,41.42972,19.93028,AL,Zall-Bastar,,3380,0
3183684,41.34444,19.5475,AL,Xhafzotaj,,12381,0
3183691,42.02806,19.54778,AL,Vukatanë,,1113,0
3183698,41.1475,19.7875,AL,Vrap,,3000,0
3183700,40.20972,19.69083,AL,Vranisht,,0,0
3183708,41.39083,19.655,AL,Vorë,,4973,0
3183719,40.4696,19.48379,AL,Vlorë,发罗拉,115261,1
3183724,40.85444,19.9025,AL,Vlashuk,,552,0
3183753,40.73583,19.91,AL,Veterrik,,822,0
3183765,41.87833,19.40556,AL,Velipojë,,0,0
3183769,40.62889,19.93806,AL,Veleshnjë,,541,0
3183778,40.83694,19.9675,AL,Velagosht,,766,0
3183780,40.70167,19.93222,AL,Velabisht,,8453,0
3183791,41.29917,19.74417,AL,Vaqarr,,0,0
3183809,40.69722,19.98028,AL,Uznovë,,2569,0
3183814,40.76889,19.87778,AL,Ura Vajgurore,,7232,0
3183820,41.87528,19.79472,AL,Ungrej,,0,0
3183823,40.74389,19.97194,AL,Ullinjas,,781,0
3183824,41.68278,19.89333,AL,Ulëz,,1229,0
3183865,40.76306,19.43278,AL,Topojë,,0,0
3183875,41.32744,19.81866,AL,Tirana,地拉那,418495,1
3183881,41.5475,19.67778,AL,Thumanë,,10719,0
3183907,41.04,19.61417,AL,Tërbuf,,0,0
3183928,40.79361,19.88028,AL,Tapi,,1780,0
3183934,40.82327,19.81988,AL,Syzës,,681,0
3183936,41.18,19.5425,AL,Synej,,0,0
3183945,41.38056,19.53778,AL,Sukth,,13395,0
3183959,40.75111,19.7375,AL,Strum,,0,0
3183966,40.71722,19.91778,AL,Starovë,,1043,0
3183974,40.78393,19.81858,AL,Sqepur,,585,0
3184004,40.74833,19.82472,AL,Skrevan,,802,0
3184013,40.64679,19.86924,AL,Sinjë,,3351,0
3184021,41.06889,19.69944,AL,Sinaballaj,,0,0
3184081,42.06828,19.51258,AL,Shkodër,,95553,1
3184099,41.34556,19.56722,AL,Shijak,希亚克,14138,0
3184101,41.02417,19.81611,AL,Shezë,,0,0
3184129,41.69083,19.65333,AL,Shënkoll,,0,0
3184136,41.81361,19.59389,AL,Shëngjin,圣金,6963,0
3184143,41.18333,19.53333,AL,Shëngjergj,,0,0
3184167,40.99861,19.94778,AL,Shalës,,0,0
3184172,42.29944,19.805,AL,Nicaj-Shalë,,0,0
3184177,40.39639,19.72972,AL,Sevaster,,0,0
3184191,41.63528,19.755,AL,Selitë,,0,0
3184193,42.45139,19.89167,AL,Valbonë,,0,0
3184197,40.53056,19.63583,AL,Selenicë,,6912,0
3184220,40.80591,19.7516,AL,Samaticë,,1249,0
3184230,40.67083,19.69833,AL,Ruzhdie,,0,0
3184238,41.77444,19.78611,AL,Rubik,,2332,0
3184252,41.07639,19.66528,AL,Rrogozhinë,罗戈日内,7049,0
3184264,41.7675,19.87556,AL,Rrëshen,勒申,6773,1
3184266,40.77709,19.76111,AL,Rërëz,,907,0
3184271,41.32278,19.51028,AL,Rrashbull,,20099,0
3184276,40.96778,19.82111,AL,Rrasa e Sipërme,,0,0
3184283,42.04444,19.97056,AL,Rrapë,,0,0
3184290,40.7375,19.70222,AL,Roskovec,,6657,0
3184316,40.88639,19.51139,AL,Remas,,0,0
3184362,42.05306,19.83722,AL,Qerret,,0,0
3184374,42.08972,19.895,AL,Qelëz,,0,0
3184388,42.04444,19.89972,AL,Pukë,普克,6495,1
3184397,40.21333,19.94472,AL,Progonat,,0,0
3184408,41.42722,19.67278,AL,Prezë,,0,0
3184417,40.78028,19.84417,AL,Poshnjë,,7375,0
3184420,40.69917,19.57444,AL,Portëz,,0,0
3184429,40.76713,19.78608,AL,Pobrat,,1518,0
3184471,41.2175,19.69611,AL,Peza e Madhe,,0,0
3184474,41.25306,19.85306,AL,Petrelë,,5542,0
3184484,41.05,19.79917,AL,Përparim,,0,0
3184487,40.77889,19.92306,AL,Perondi,,9005,0
3184497,41.04611,19.75111,AL,Peqin,佩今,16580,1
3184517,40.64278,19.65083,AL,Patos Fshat,,22679,0
3184518,40.68333,19.61944,AL,Patos,帕圖斯,16000,0
3184528,41.35389,19.80667,AL,Paskuqan,,0,0
3184532,40.77026,19.86113,AL,Pashalli,,742,0
3184538,41.05167,19.96083,AL,Papër,,6348,0
3184562,41.05472,19.8375,AL,Pajovë,,0,0
3184568,40.74389,19.93528,AL,Otllak,,9218,0
3184575,40.32528,19.47139,AL,Orikum,,2604,0
3184588,40.625,19.46694,AL,Novoselë,,8209,0
3184594,41.44417,19.74833,AL,Nikël,,9518,0
3184600,42.24444,19.75806,AL,Nicaj-Shosh,,0,0
3184606,40.64444,19.7925,AL,Ngraçan,,588,0
3184611,41.26389,19.65583,AL,Ndroq,,5035,0
3184676,40.75972,19.90417,AL,Moravë,,1459,0
3184702,41.68389,19.71556,AL,Milot,,2157,0
3184743,40.35167,19.98028,AL,Memaliaj,,4951,0
3184755,40.75361,19.57944,AL,Mbrostar-Urë,,0,0
3184801,41.42861,19.59306,AL,Manzë,,7185,0
3184806,41.5775,19.69222,AL,Mamurras,,8282,0
3184808,41.37917,19.6075,AL,Maminas,,0,0
3184841,40.79167,19.92889,AL,Magjatë,,1637,0
3184855,41.1275,19.57389,AL,Luzi i Vogël,,0,0
3184862,40.94194,19.705,AL,Lushnjë,卢什涅,63135,1
3184887,40.44278,19.95444,AL,Luftinjë,,0,0
3184930,40.83444,19.55222,AL,Libofshë,,0,0
3184935,41.78361,19.64361,AL,Lezhë,莱什,18695,1
3184945,40.67611,19.48972,AL,Levan,,0,0
3184969,42.29472,19.93167,AL,Lekbibaj,,0,0
3184973,41.11444,19.60972,AL,Lekaj,,0,0
3184985,40.75472,19.94806,AL,Lapardha Një,,1724,0
3185012,41.63556,19.71306,AL,Laç,拉奇,12854,1
3185015,40.47333,19.76639,AL,Kutë,,0,0
3185017,40.78389,19.78667,AL,Kutalli,,9643,0
3185031,40.7175,19.74556,AL,Kurjan,,0,0
3185044,40.72667,19.68667,AL,Kuman,,0,0
3185060,40.80028,19.91667,AL,Kuçovë,,31077,1
3185063,42.03972,19.52528,AL,Kuç,,0,0
3185069,41.10056,19.5275,AL,Kryevidh,,0,0
3185077,40.87194,19.68083,AL,Krutja e Poshtme,,0,0
3185082,41.50917,19.79278,AL,Krujë,,51191,1
3185087,41.21556,19.97139,AL,Krrabë,,1177,0
3185102,40.43861,19.84444,AL,Krahës,,0,0
3185107,40.83083,19.90056,AL,Kozarë,,5622,0
3185113,40.38944,19.60222,AL,Kotë,,0,0
3185131,42.22833,19.46667,AL,Kopliku i Siperm,,1259,0
3185133,42.21361,19.43639,AL,Koplik,科普利庫,4078,1
3185136,40.75133,19.86151,AL,Konizbaltë,,596,0
3185140,41.58167,19.98556,AL,Kombësi,,0,0
3185144,40.82417,19.60389,AL,Kolonjë,,0,0
3185148,41.78667,19.67611,AL,Kolç,,0,0
3185211,41.18556,19.55694,AL,Kavajë,卡瓦亚,30012,1
3185218,41.40306,19.51806,AL,Katundi i Ri,,0,0
3185223,42.3525,19.48917,AL,Kastrat,,0,0
3185234,41.34972,19.71028,AL,Kashar,,0,0
3185246,41.06306,19.71611,AL,Karinë,,0,0
3185251,40.92194,19.71778,AL,Karbunara e Vogël,,0,0
3185270,41.38167,19.76028,AL,Kamëz,卡姆扎,11026,0
3185289,41.84889,19.68694,AL,Kallmeti i Madh,,0,0
3185290,41.41806,19.82139,AL,Kallmet,,0,0
3185302,40.59,19.77833,AL,Kalenjë,,0,0
3185315,40.91417,19.88944,AL,Kajan,,0,0
3185320,41.89333,19.89861,AL,Kaçinar,,0,0
3185351,41.54528,19.6,AL,Ishëm,,5001,0
3185363,40.97167,19.78972,AL,Hysgjokaj,,0,0
3185370,42.36194,19.44417,AL,Hot,,1473,0
3185375,40.84,19.78167,AL,Hingë,,762,0
3185377,40.10167,19.74472,AL,Himarë,,4596,0
3185381,41.18028,19.60694,AL,Helmas,,0,0
3185386,40.56194,19.73583,AL,Hekal,,0,0
3185389,40.82028,19.89694,AL,Havaleas,,1214,0
3185398,41.48278,19.69972,AL,Hasan,,0,0
3185412,41.95306,19.63778,AL,Hajmel,,0,0
3185426,41.53611,19.99083,AL,Gurra e Vogël,,0,0
3185431,42.045,19.57472,AL,Guri i Zi,,0,0
3185433,40.7652,19.84941,AL,Guri i Bardhë,,538,0
3185449,42.15917,19.51889,AL,Gruemirë,,0,0
3185465,40.55194,19.77833,AL,Greshicë,,0,0
3185469,40.92944,19.9475,AL,Grekan,,0,0
3185487,40.88806,19.58583,AL,Gradishtë,,0,0
3185491,41.15194,19.96361,AL,Gracen,,0,0
3185494,40.95306,19.58083,AL,Grabjan,,0,0
3185497,41.09056,19.62472,AL,Gosë e Madhe,,0,0
3185507,40.80951,19.78419,AL,Çlirim,,1097,0
3185514,40.81194,19.9475,AL,Goraj,,1714,0
3185527,40.96778,19.68528,AL,Golem,,6994,0
3185567,41.02556,19.72389,AL,Gjoçaj,,0,0
3185577,40.65607,19.92704,AL,Gjoroven,,540,0
3185580,41.33306,19.57806,AL,Gjepalaj,,0,0
3185598,41.88,19.59139,AL,"Gjadër, Dajc",,2000,0
3185607,40.99108,19.57281,AL,Gërmenj i Madh,,884,0
3185614,40.83694,19.92611,AL,Gegë,,1571,0
3185631,40.84694,19.81889,AL,Gajdë,,596,0
3185637,41.65028,19.62,AL,Fushëkuqe,,0,0
3185638,41.47833,19.71778,AL,Fushë-Krujë,,17877,0
3185648,40.5,19.81667,AL,Fratar,,0,0
3185652,40.65583,19.5025,AL,Frakulla e Madhe,,0,0
3185664,40.86722,19.78528,AL,Fier-Shegan,,0,0
3185670,40.71667,19.56667,AL,Fier-Çifçi,,60995,0
3185672,40.7251,19.55823,AL,Fier,非夏尔,56297,1
3185689,41.31191,19.87072,AL,Farka e Madhe,,0,0
3185707,40.73194,19.95278,AL,Dushnik,,1282,0
3185728,41.32355,19.45469,AL,Durrës,都拉斯,195920,1
3185746,40.72111,19.99333,AL,Duhanas,,1274,0
3185752,40.67861,19.95722,AL,Drobonik,,549,0
3185754,40.83972,19.94778,AL,Drizë,,593,0
3185766,40.79183,19.7685,AL,Drenovicë,,1907,0
3185767,40.60056,19.70083,AL,Drenovë,,0,0
3185785,40.74306,19.78944,AL,Donofrosë,,729,0
3185797,40.99667,19.52944,AL,Divjakë,,6713,0
3185803,40.15139,19.63889,AL,Dhërmi,,1800,0
3185815,40.74556,19.49389,AL,Dërmënas,,0,0
3185823,42.01,19.62472,AL,Vau i Dejës,,0,0
3185843,41.39361,19.91583,AL,Dajt,,0,0
3185846,41.99167,19.41056,AL,Dajç,,0,0
3185847,41.91556,19.60444,AL,Dajç,,0,0
3185860,40.73028,19.79056,AL,Cukalat,,3045,0
3185862,41.50944,19.84583,AL,Cudhi Zall,,0,0
3185897,41.03167,19.97583,AL,Cërrik,策里克,14269,0
3185925,40.60333,19.62611,AL,Cakran,,0,0
3185937,42.11944,19.89972,AL,Bushat,,0,0
3185961,40.81806,19.64083,AL,Bubullimë,,0,0
3185963,41.47417,19.65167,AL,Bubq,,4374,0
3185989,40.26778,19.66917,AL,Brataj,,2849,0
3186034,40.71889,19.82917,AL,Bistrovicë,,733,0
3186051,40.68333,19.97583,AL,Bilçë,,870,0
3186068,41.24528,19.90111,AL,Bërzhitë,,0,0
3186071,41.38,19.6875,AL,Bërxull,,0,0
3186082,42.01528,19.48167,AL,Bërdica e Madhe,,0,0
3186084,40.70583,19.95222,AL,Berat,培拉特,62232,1
3186093,40.975,19.88194,AL,Belsh,,0,0
3186103,41.63194,19.92917,AL,Baz,,0,0
3186137,40.82492,19.84074,AL,Banaj,,844,0
3186145,40.59889,19.73472,AL,Ballsh,巴尔什,4944,1
3186153,40.99528,19.76528,AL,Ballagat,,0,0
3186155,41.21389,19.79694,AL,Baldushk,,0,0
3186160,42.28528,19.43778,AL,Ivanaj,,789,0
3186184,40.53639,19.59611,AL,Armen,,0,0
3186196,40.59444,19.80667,AL,Aranitas,,0,0
3186208,40.8575,19.75528,AL,Allkaj,,0,0
3186211,40.7025,19.8025,AL,Allambres,,1079,0
3315380,41.24583,19.53472,AL,Golem,,0,0
3315384,41.81917,19.64028,AL,Balldreni i Ri,,0,0
3316577,42.25667,19.4275,AL,Aliaj,,1033,0
3343340,42.16222,19.49667,AL,Grudë-Fushë,,0,0
3343668,41.38306,19.66028,AL,Kodër-Vorë,,1568,0
3343744,40.92056,19.84694,AL,Fierzë,,0,0
3343819,40.7625,19.96139,AL,Lapardha Dy,,1628,0
3343820,40.8,19.87556,AL,Rreth Tapi,,771,0
3343829,40.72667,19.75722,AL,Dushk,,0,0
3343846,40.77902,19.86355,AL,Çiflik,,774,0
3343867,40.81722,19.98167,AL,Goriçan,,766,0
3343997,40.5475,19.84806,AL,Selitë,,0,0
3344005,40.45694,19.64361,AL,Vllahinë,,0,0
7932375,42.35734,20.07679,AL,Bajram Curri,巴依拉姆楚里城,4113,1
13264709,40.8182,19.99378,AL,Lumas,,3981,0
13264710,40.5082,20.23419,AL,Qendër Skrapar,,2545,0
174703,39.63892,45.51111,AM,Zaritap,,1386,0
